trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
241,False,"{'a': 0.3735293716227261, 'e': 0.7470587432454522}",20,0,-60.78335592558188,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
242,False,"{'a': 0.37262651892152504, 'e': 0.7452530378430501}",30,0,-124.75844773015731,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
243,False,"{'a': 0.3717221312346722, 'e': 0.7434442624693444}",30,16,-26.89890055055503,"{0: 8, 1: 4, 2: 2, 3: 0, 4: 0}",1
244,False,"{'a': 0.3708162303534766, 'e': 0.7416324607069532}",25,1,-32.34230365807043,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 0}",1
245,False,"{'a': 0.36990883806159064, 'e': 0.7398176761231813}",35,15,2.207715668089077,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
246,False,"{'a': 0.36899997613415814, 'e': 0.7379999522683163}",20,0,-114.03444558601426,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
247,False,"{'a': 0.3680896663369652, 'e': 0.7361793326739304}",25,1,-114.10932491830091,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 2}",1
248,False,"{'a': 0.367177930425594, 'e': 0.734355860851188}",20,0,-55.94058586200695,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
249,False,"{'a': 0.3662647901445783, 'e': 0.7325295802891566}",25,0,-58.39088063230247,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
250,False,"{'a': 0.36535026722656266, 'e': 0.7307005344531253}",25,7,-43.36615905447641,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 0}",1
251,False,"{'a': 0.3644343833914634, 'e': 0.7288687667829268}",35,0,-153.84865589539484,"{0: 24, 1: 3, 2: 5, 3: 0, 4: 3}",0
252,False,"{'a': 0.36351716034563275, 'e': 0.7270343206912655}",20,3,-16.7429779498558,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
253,False,"{'a': 0.3625986197810258, 'e': 0.7251972395620516}",25,0,-38.12840151060308,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
254,False,"{'a': 0.3616787833743701, 'e': 0.7233575667487402}",20,8,-69.44400223628966,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 1}",1
255,False,"{'a': 0.360757672786338, 'e': 0.721515345572676}",30,0,-190.87380835682706,"{0: 21, 1: 1, 2: 3, 3: 1, 4: 4}",0
256,False,"{'a': 0.35983530966072236, 'e': 0.7196706193214447}",25,10,-87.04161134633111,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 2}",1
257,False,"{'a': 0.3589117156236147, 'e': 0.7178234312472294}",25,0,-59.86616830619075,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
258,False,"{'a': 0.3579869122825864, 'e': 0.7159738245651728}",25,0,-156.7213640643669,"{0: 13, 1: 1, 2: 9, 3: 0, 4: 2}",0
259,False,"{'a': 0.3570609212258734, 'e': 0.7141218424517468}",25,11,-52.67214974262604,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
260,False,"{'a': 0.3561337640215633, 'e': 0.7122675280431267}",20,12,-27.7537178765044,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
261,False,"{'a': 0.35520546221678606, 'e': 0.7104109244335721}",25,4,-53.7515080721068,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
262,False,"{'a': 0.35427603733690743, 'e': 0.7085520746738149}",25,0,-9.27914275209832,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
263,False,"{'a': 0.35334551088472604, 'e': 0.7066910217694521}",25,5,-9.234778450673693,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",1
264,False,"{'a': 0.3524139043396733, 'e': 0.7048278086793466}",25,0,-33.870945760734315,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
265,False,"{'a': 0.35148123915701684, 'e': 0.7029624783140337}",25,0,-46.041441906956514,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
266,False,"{'a': 0.35054753676706707, 'e': 0.7010950735341341}",20,0,-22.4038123220457,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
267,False,"{'a': 0.34961281857438714, 'e': 0.6992256371487743}",25,10,-80.9696627960075,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 1}",1
268,False,"{'a': 0.34867710595700635, 'e': 0.6973542119140127}",25,6,-5.1602330145099575,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
269,False,"{'a': 0.34774042026563695, 'e': 0.6954808405312739}",30,0,-113.05048146838774,"{0: 17, 1: 5, 2: 7, 3: 0, 4: 1}",1
270,False,"{'a': 0.3468027828228942, 'e': 0.6936055656457883}",30,4,-14.517478423315104,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 0}",1
271,False,"{'a': 0.3458642149225203, 'e': 0.6917284298450406}",20,0,-16.106275163830638,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
272,False,"{'a': 0.3449247378286115, 'e': 0.689849475657223}",20,0,-0.26797510925724977,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
273,False,"{'a': 0.343984372774849, 'e': 0.687968745549698}",25,12,22.718483799209718,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.3430431409637334, 'e': 0.6860862819274668}",30,16,-8.02654048767891,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.3421010635658226, 'e': 0.6842021271316452}",35,10,-155.73748124579342,"{0: 15, 1: 4, 2: 2, 3: 1, 4: 3}",1
276,False,"{'a': 0.3411581617189738, 'e': 0.6823163234379476}",20,0,-66.83369427574819,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
277,False,"{'a': 0.34021445652758864, 'e': 0.6804289130551773}",20,0,-76.27772346745776,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",0
278,False,"{'a': 0.3392699690618628, 'e': 0.6785399381237256}",20,0,-45.11645215684786,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
279,False,"{'a': 0.33832472035703853, 'e': 0.6766494407140771}",20,0,-29.799887845145726,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
280,False,"{'a': 0.3373787314126618, 'e': 0.6747574628253236}",25,14,3.1703607735221175,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.33643202319184273, 'e': 0.6728640463836855}",20,8,-8.552824531269646,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.33548461662052026, 'e': 0.6709692332410405}",20,0,-78.37723893442983,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
283,False,"{'a': 0.33453653258673055, 'e': 0.6690730651734611}",25,4,3.80374477257755,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.33358779193987925, 'e': 0.6671755838797585}",20,0,-27.84971367646613,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
285,False,"{'a': 0.3326384154900181, 'e': 0.6652768309800362}",25,2,-24.801973544543998,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 0}",1
286,False,"{'a': 0.33168842400712517, 'e': 0.6633768480142503}",30,0,-46.34414704662573,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
287,False,"{'a': 0.3307378382203893, 'e': 0.6614756764407786}",25,9,-78.4076299868134,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
288,False,"{'a': 0.32978667881749874, 'e': 0.6595733576349975}",25,4,-43.71908866365703,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
289,False,"{'a': 0.32883496644393345, 'e': 0.6576699328878669}",20,0,-4.169245287016086,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
290,False,"{'a': 0.3278827217022623, 'e': 0.6557654434045246}",25,0,-93.44109753754158,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
291,False,"{'a': 0.3269299651514435, 'e': 0.653859930302887}",30,0,-61.80799711696051,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
292,False,"{'a': 0.3259767173061303, 'e': 0.6519534346122606}",35,15,8.380066204622704,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.3250229986359798, 'e': 0.6500459972719596}",20,0,-42.367999146736025,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
294,False,"{'a': 0.32406882956496674, 'e': 0.6481376591299335}",20,1,-68.39284901408463,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 1}",1
295,False,"{'a': 0.32311423047070165, 'e': 0.6462284609414033}",20,15,0.5290029164764194,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.32215922168375266, 'e': 0.6443184433675053}",25,0,-15.38354356303009,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",1
297,False,"{'a': 0.3212038234869723, 'e': 0.6424076469739446}",30,0,-32.17056561750699,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
298,False,"{'a': 0.32024805611482826, 'e': 0.6404961122296565}",30,0,-26.821072833645296,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
299,False,"{'a': 0.31929193975273895, 'e': 0.6385838795054779}",35,0,-175.5409689803487,"{0: 25, 1: 2, 2: 4, 3: 0, 4: 4}",0
300,False,"{'a': 0.3183354945364129, 'e': 0.6366709890728258}",30,0,-133.5408398688727,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
301,False,"{'a': 0.31737874055119325, 'e': 0.6347574811023865}",25,1,-53.924063382477534,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 1}",1
302,False,"{'a': 0.31642169783140617, 'e': 0.6328433956628123}",25,14,-41.58222378698123,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
303,False,"{'a': 0.3154643863597143, 'e': 0.6309287727194286}",20,0,-49.14032706437349,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
304,False,"{'a': 0.31450682606647407, 'e': 0.6290136521329481}",20,0,-81.32964987444971,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
305,False,"{'a': 0.3135490368290983, 'e': 0.6270980736581966}",25,0,-177.82295417309268,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
306,False,"{'a': 0.31259103847142283, 'e': 0.6251820769428457}",25,0,-29.37769122862301,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
307,False,"{'a': 0.31163285076307795, 'e': 0.6232657015261559}",30,6,-3.5814803563199398,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
308,False,"{'a': 0.31067449341886455, 'e': 0.6213489868377291}",35,16,-10.829074601355272,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
309,False,"{'a': 0.30971598609813455, 'e': 0.6194319721962691}",20,0,-134.5434417639583,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
310,False,"{'a': 0.3087573484041766, 'e': 0.6175146968083532}",30,8,-51.64183287794114,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
311,False,"{'a': 0.3077985998836059, 'e': 0.6155971997672118}",30,7,-55.35308024251837,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
312,False,"{'a': 0.306839760025759, 'e': 0.613679520051518}",30,0,-47.344179338742364,"{0: 22, 1: 6, 2: 1, 3: 0, 4: 1}",0
313,False,"{'a': 0.30588084826209344, 'e': 0.6117616965241869}",20,6,4.391797078802069,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.3049218839655917, 'e': 0.6098437679311834}",20,2,-19.34994542456352,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
315,False,"{'a': 0.30396288645017056, 'e': 0.6079257729003411}",25,3,-104.44924978606238,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 2}",1
316,False,"{'a': 0.3030038749700948, 'e': 0.6060077499401896}",35,0,-9.69672156334826,"{0: 28, 1: 3, 2: 4, 3: 0, 4: 0}",0
317,False,"{'a': 0.3020448687193958, 'e': 0.6040897374387916}",30,24,8.819417639942593,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.30108588683129506, 'e': 0.6021717736625901}",20,10,-36.10179714743744,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
319,False,"{'a': 0.30012694837763265, 'e': 0.6002538967552653}",25,10,11.393853252093518,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.2991680723683003, 'e': 0.5983361447366006}",30,9,18.366869747307234,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.29820927775067957, 'e': 0.5964185555013591}",20,0,-85.07925359781675,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
322,False,"{'a': 0.2972505834090849, 'e': 0.5945011668181698}",20,9,-18.027724406120832,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
323,False,"{'a': 0.29629200816421153, 'e': 0.5925840163284231}",20,0,-43.91493437696572,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
324,False,"{'a': 0.2953335707725884, 'e': 0.5906671415451769}",25,0,-89.63614537177104,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
325,False,"{'a': 0.2943752899260362, 'e': 0.5887505798520724}",20,0,-16.499034409949406,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
326,False,"{'a': 0.2934171842511298, 'e': 0.5868343685022596}",30,8,-31.67414964696383,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
327,False,"{'a': 0.2924592723086667, 'e': 0.5849185446173334}",20,0,-91.69114771373631,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
328,False,"{'a': 0.29150157259313936, 'e': 0.5830031451862787}",20,6,1.6991373374485048,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.29054410353221344, 'e': 0.5810882070644269}",20,0,-85.78573328388336,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
330,False,"{'a': 0.2895868834862106, 'e': 0.5791737669724212}",20,0,-164.90037844150555,"{0: 12, 1: 2, 2: 1, 3: 2, 4: 3}",0
331,False,"{'a': 0.28862993074759635, 'e': 0.5772598614951927}",25,4,-76.5518100024585,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 1}",1
332,False,"{'a': 0.28767326354047346, 'e': 0.5753465270809469}",20,13,14.196183158627477,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.28671690002007977, 'e': 0.5734338000401595}",20,0,-36.35045100426218,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
334,False,"{'a': 0.2857608582722917, 'e': 0.5715217165445834}",20,0,-144.7808269824186,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
335,False,"{'a': 0.28480515631313247, 'e': 0.5696103126262649}",25,0,-83.90676176027492,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
336,False,"{'a': 0.2838498120882855, 'e': 0.567699624176571}",25,0,-13.141745355339914,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
337,False,"{'a': 0.28289484347261334, 'e': 0.5657896869452267}",35,20,-30.465057614092327,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 0}",1
338,False,"{'a': 0.28194026826968105, 'e': 0.5638805365393621}",25,0,-17.96696066396056,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
339,False,"{'a': 0.2809861042112854, 'e': 0.5619722084225708}",20,0,-70.57225035789216,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
340,False,"{'a': 0.2800323689569888, 'e': 0.5600647379139776}",20,0,-68.21107092089441,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
341,False,"{'a': 0.2790790800936588, 'e': 0.5581581601873176}",30,0,-92.59943435913299,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
342,False,"{'a': 0.2781262551350123, 'e': 0.5562525102700246}",30,15,12.017060528618078,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
343,False,"{'a': 0.27717391152116544, 'e': 0.5543478230423309}",25,0,-98.9915039518026,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
344,False,"{'a': 0.27622206661818816, 'e': 0.5524441332363763}",20,10,-4.521631646465316,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
345,False,"{'a': 0.2752707377176646, 'e': 0.5505414754353292}",25,5,-93.00882687115467,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",1
346,False,"{'a': 0.2743199420362583, 'e': 0.5486398840725166}",25,8,-71.22917213835969,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 0}",1
347,False,"{'a': 0.27336969671528283, 'e': 0.5467393934305657}",30,16,-34.177056686356835,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
348,False,"{'a': 0.27242001882027744, 'e': 0.5448400376405549}",35,25,-7.557960547686761,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
349,False,"{'a': 0.27147092534058814, 'e': 0.5429418506811763}",30,18,7.277508543579948,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.27052243318895414, 'e': 0.5410448663779083}",25,19,12.116319956790603,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.26957455920109924, 'e': 0.5391491184021985}",25,18,-2.5219782148895273,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.2686273201353288, 'e': 0.5372546402706576}",25,0,-61.95595840183169,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
353,False,"{'a': 0.26768073267213177, 'e': 0.5353614653442635}",20,9,-1.5069975752674922,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
354,False,"{'a': 0.266734813413788, 'e': 0.533469626827576}",30,8,-7.401338925007874,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
355,False,"{'a': 0.2657895788839812, 'e': 0.5315791577679624}",30,17,-17.959057866099393,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 0}",1
356,False,"{'a': 0.2648450455274165, 'e': 0.529690091054833}",30,0,-66.84218017394221,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
357,False,"{'a': 0.263901229709444, 'e': 0.527802459418888}",20,15,-0.9387373879195953,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
358,False,"{'a': 0.2629581477156873, 'e': 0.5259162954313746}",25,0,-44.65844845350862,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
359,False,"{'a': 0.26201581575167726, 'e': 0.5240316315033545}",25,10,-54.55489969074427,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 1}",1
360,False,"{'a': 0.26107424994249107, 'e': 0.5221484998849821}",30,14,-58.385707690911666,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
361,False,"{'a': 0.260133466332397, 'e': 0.520266932664794}",20,0,-19.67460865797823,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
362,False,"{'a': 0.25919348088450395, 'e': 0.5183869617690079}",20,14,-7.489733698598265,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
